Country,Year,GDP,GDP_Growth,state,Inflation,ISO_Code,Real_GDP_Growth,Economic_Condition
Costa Rica,1998,13684255950,8.479486957013638,America,11.7,CRI,-2.883180880023606,Stagflation
Costa Rica,1999,14254866288,4.169830936259267,America,10.0,CRI,-5.300153694309762,Stagflation
Costa Rica,2000,15013629665,5.3228375606633405,America,11.0,CRI,-5.114560756159159,Stagflation
Costa Rica,2001,15976174336,6.411139028185153,America,11.3,CRI,-4.392507611693485,Stagflation
Costa Rica,2002,16578820687,3.772156827570572,America,9.2,CRI,-4.970552355704616,Stagflation
Costa Rica,2003,17271760506,4.179668940767045,America,9.4,CRI,-4.7717834179460406,Stagflation
Costa Rica,2004,18610594846,7.751580040349126,America,12.3,CRI,-4.050240391496773,Stagflation
Costa Rica,2005,20040642476,7.684051164583616,America,13.8,CRI,-5.374295988942334,Stagflation
Costa Rica,2006,22715540324,13.347365740411599,America,11.5,CRI,1.6568302604588414,Other
Costa Rica,2007,26884700345,18.353778785508766,America,9.4,CRI,8.184441303024471,Overheating
Costa Rica,2008,30801744881,14.569790571344377,America,13.4,CRI,1.0315613503918852,Other
Costa Rica,2009,30745712006,-0.18191461300806067,America,7.8,CRI,-7.404373481454607,Stagflation
Costa Rica,2010,37658614803,22.484120047865375,America,5.7,CRI,15.87901612853868,Overheating
Costa Rica,2011,42762617081,13.553345774134517,America,4.9,CRI,8.249138011567702,Healthy Growth
Costa Rica,2012,47231651864,10.4507981224228,America,4.5,CRI,5.694543657820872,Healthy Growth
Costa Rica,2013,50949672205,7.871882930763796,America,5.2,CRI,2.5398126718287006,Other
Costa Rica,2014,52016408950,2.093706787175975,America,4.5,CRI,-2.3026729309320704,Recession
Costa Rica,2015,56441917652,8.50790892976474,America,0.8,CRI,7.6467350493697905,Healthy Growth
Costa Rica,2016,58847016044,4.261191844736656,America,0.0,CRI,4.261191844736656,Healthy Growth
Costa Rica,2017,60516043590,2.8362144050805727,America,1.6,CRI,1.2167464616934742,Steady Growth
Costa Rica,2018,62335931464,3.0072816496892196,America,2.2,CRI,0.7899037668191999,Steady Growth
Costa Rica,2019,63951114302,2.591094413873951,America,2.1,CRI,0.4809935493378603,Steady Growth
Costa Rica,2020,61520669890,-3.8004723428626597,America,0.7,CRI,-4.469188026675919,Recession
Croatia,1995,22534512415,,Europe,2.0,HRV,,Unknown
Croatia,1996,23846613059,5.822627176643969,Europe,3.6,HRV,2.1453930276486233,Steady Growth
Croatia,1997,23869311078,0.09518340799106184,Europe,3.7,HRV,-3.4761972921976136,Recession
Croatia,1998,25562732258,7.094554067632064,Europe,6.7,HRV,0.36977888250429025,Stagflation
Croatia,1999,23456897701,-8.23790874835364,Europe,4.0,HRV,-11.767219950340046,Recession
Croatia,2000,21633759450,-7.77229058266421,Europe,4.6,HRV,-11.828193673675159,Recession
Croatia,2001,23054778851,6.568527325471396,Europe,4.3,HRV,2.175002229598655,Steady Growth
Croatia,2002,26813968850,16.30546978262142,Europe,2.5,HRV,13.468751007435543,Healthy Growth
Croatia,2003,34682900712,29.346389958232532,Europe,2.4,HRV,26.314833943586446,Healthy Growth
Croatia,2004,41587470546,19.90770579235628,Europe,2.1,HRV,17.441435643835735,Healthy Growth
Croatia,2005,45376744001,9.111574724913062,Europe,3.0,HRV,5.933567694090347,Healthy Growth
Croatia,2006,50423077102,11.120967826357898,Europe,3.3,HRV,7.571120838681411,Healthy Growth
Croatia,2007,60073426976,19.138756356496202,Europe,2.7,HRV,16.00657873076554,Healthy Growth
Croatia,2008,70234425974,16.914298899677284,Europe,5.8,HRV,10.50500841179327,Overheating
Croatia,2009,62600093958,-10.869786305117868,Europe,2.2,HRV,-12.788440611661322,Recession
Croatia,2010,59918313669,-4.283987641934328,Europe,1.1,HRV,-5.32540815225947,Recession
Croatia,2011,62537851352,4.371848142240475,Europe,2.2,HRV,2.1250960295895016,Steady Growth
Croatia,2012,56580819623,-9.525481928488876,Europe,3.4,HRV,-12.500466081710716,Recession
Croatia,2013,58194069434,2.8512308972353795,Europe,2.3,HRV,0.5388376317061461,Steady Growth
Croatia,2014,57639588805,-0.9528129487985981,Europe,0.2,HRV,-1.150511924948705,Recession
Croatia,2015,49525747503,-14.076854936369976,Europe,-0.3,HRV,-13.818309865967882,Deflation
Croatia,2016,51601147665,4.190547879916973,Europe,-0.6,HRV,4.819464667924511,Deflation
Croatia,2017,55481644098,7.520174663929158,Europe,1.3,HRV,6.140350112467097,Healthy Growth
Croatia,2018,61375222347,10.62257318580877,Europe,1.6,HRV,8.880485419103113,Healthy Growth
Croatia,2019,60752588976,-1.0144702490522794,Europe,0.8,HRV,-1.800069691520123,Recession
Croatia,2020,55966581780,-7.877865415563912,Europe,0.0,HRV,-7.877865415563912,Recession
Cyprus,1980,2154311276,,Europe,13.5,CYP,,Unknown
Cyprus,1981,2087496373,-3.1014507394705793,Europe,10.7,CYP,-12.467435175673513,Stagflation
Cyprus,1982,2159242416,3.436942163252321,Europe,6.4,CYP,-2.7848287939357896,Stagflation
Cyprus,1983,2160364071,0.05194669165853316,Europe,5.0,CYP,-4.7124317222299705,Recession
Cyprus,1984,2278248953,5.456713689254844,Europe,6.0,CYP,-0.5125342554199608,Stagflation
Cyprus,1985,2430411900,6.678942913575425,Europe,5.0,CYP,1.5989932510242166,Steady Growth
Cyprus,1986,3090734463,27.169162683905547,Europe,1.2,CYP,25.66122794852326,Healthy Growth
Cyprus,1987,3704813885,19.868397927784077,Europe,2.7,CYP,16.717037904366205,Healthy Growth
Cyprus,1988,4278792597,15.492781279079026,Europe,3.4,CYP,11.695146304718595,Healthy Growth
Cyprus,1989,4563482603,6.653512633437875,Europe,3.8,CYP,2.749048779805263,Steady Growth
Cyprus,1990,5591130217,22.518933529502938,Europe,4.5,CYP,17.242998592825785,Healthy Growth
Cyprus,1991,5770197348,3.2027000633170877,Europe,5.0,CYP,-1.7117142254122975,Recession
Cyprus,1992,6912150456,19.790538158903882,Europe,6.5,CYP,12.479378552961396,Overheating
Cyprus,1993,6590291048,-4.656429428856168,Europe,4.9,CYP,-9.110037587088815,Recession
Cyprus,1994,7425703928,12.676418596922634,Europe,4.7,CYP,7.618355870986293,Healthy Growth
Cyprus,1995,9933133247,33.766890564344635,Europe,2.6,CYP,30.377086320024006,Healthy Growth
Cyprus,1996,10011918444,0.7931555435823245,Europe,2.6,CYP,-1.7610569750659666,Recession
Cyprus,1997,9547818700,-4.635472677847552,Europe,3.3,CYP,-7.681967742349993,Recession
Cyprus,1998,10248617647,7.339885360412213,Europe,2.3,CYP,4.926574154850649,Healthy Growth
Cyprus,1999,10497908306,2.432432037046217,Europe,1.1,CYP,1.3179347547440434,Steady Growth
Cyprus,2000,9985844486,-4.877769981162183,Europe,4.9,CYP,-9.321039066884818,Recession
Cyprus,2001,10397897085,4.1263670746894965,Europe,2.0,CYP,2.084673602636755,Steady Growth
Cyprus,2002,11420227884,9.832091918613184,Europe,2.8,CYP,6.840556341063397,Healthy Growth
Cyprus,2003,14547325028,27.38209058315846,Europe,4.0,CYP,22.482779406883125,Healthy Growth
Cyprus,2004,17320552500,19.0634873879715,Europe,1.9,CYP,16.843461617243882,Healthy Growth
Cyprus,2005,18433411267,6.425076607689051,Europe,2.0,CYP,4.338310399695144,Healthy Growth
Cyprus,2006,20072786350,8.893498111957477,Europe,2.3,CYP,6.44525719643938,Healthy Growth
Cyprus,2007,23968764029,19.4092519646631,Europe,2.2,CYP,16.83879839986604,Healthy Growth
Cyprus,2008,27844698989,16.17077524444095,Europe,4.4,CYP,11.274688931456843,Healthy Growth
Cyprus,2009,25945391775,-6.82107288985353,Europe,0.2,CYP,-7.007058772308916,Recession
Cyprus,2010,25732432719,-0.8207972261386254,Europe,2.6,CYP,-3.334110356860265,Recession
Cyprus,2011,27565469097,7.123447666285143,Europe,3.5,CYP,3.5009156195991764,Healthy Growth
Cyprus,2012,24978513426,-9.384769262938253,Europe,3.1,CYP,-12.109378528553094,Recession
Cyprus,2013,23900872625,-4.31427116026164,Europe,0.4,CYP,-4.695489203447845,Recession
Cyprus,2014,23156850006,-3.1129516929091605,Europe,-0.3,CYP,-2.8214159407313533,Deflation
Cyprus,2015,19842404304,-14.31302487661844,Europe,-1.5,CYP,-13.008147082861365,Deflation
Cyprus,2016,20953442550,5.599312608381979,Europe,-1.2,CYP,6.881895352613343,Deflation
Cyprus,2017,22729184365,8.474702000698219,Europe,0.7,CYP,7.7206573989058835,Healthy Growth
Cyprus,2018,25309818138,11.353833606866438,Europe,0.8,CYP,10.470073022684968,Healthy Growth
Cyprus,2019,24949065263,-1.4253475589315556,Europe,0.6,CYP,-2.013267951224207,Recession
Cyprus,2020,23804340376,-4.588247595382466,Europe,-1.1,CYP,-3.527045091387726,Deflation
Côte d'Ivoire,1980,10175615441,,Africa,8.8,CIV,,Unknown
Côte d'Ivoire,1981,8432588483,-17.129449988616173,Africa,8.7,CIV,-23.762143503786724,Stagflation
Côte d'Ivoire,1982,7567109766,-10.263499976843349,Africa,7.4,CIV,-16.44646180339232,Stagflation
Côte d'Ivoire,1983,6838185418,-9.632797336641675,Africa,5.9,CIV,-14.667419581342466,Stagflation
Côte d'Ivoire,1984,6841638714,0.05050018080687835,Africa,4.3,CIV,-4.0743047163884105,Recession
Côte d'Ivoire,1985,6977650069,1.9879938226156302,Africa,1.8,CIV,0.18466976681299485,Steady Growth
Côte d'Ivoire,1986,9158302205,31.251956094618528,Africa,6.8,CIV,22.895089976234573,Overheating
Côte d'Ivoire,1987,10087653189,10.147633952203705,Africa,7.0,CIV,2.941713974022142,Other
Côte d'Ivoire,1988,10255170459,1.660616863619646,Africa,6.9,CIV,-4.901200314668241,Stagflation
Côte d'Ivoire,1989,9757410614,-4.853745210672367,Africa,1.0,CIV,-5.795787337299374,Recession
Côte d'Ivoire,1990,10795850106,10.642572431153408,Africa,-0.7,CIV,11.422530142148446,Deflation
Côte d'Ivoire,1991,10492628915,-2.8086828551970977,Africa,1.6,CIV,-4.339254778737301,Recession
Côte d'Ivoire,1992,11152971316,6.293393260634539,Africa,4.2,CIV,2.009014645522589,Steady Growth
Côte d'Ivoire,1993,11045759468,-0.9612850689053043,Africa,2.1,CIV,-2.9983203417289883,Recession
Côte d'Ivoire,1994,8313557450,-24.735302501519218,Africa,26.0,CIV,-40.266113096443824,Stagflation
Côte d'Ivoire,1995,11000146839,32.31576139526167,Africa,14.1,CIV,15.964733913463336,Overheating
Côte d'Ivoire,1996,12139234938,10.355208122872227,Africa,2.7,CIV,7.4539514341501745,Healthy Growth
Côte d'Ivoire,1997,11722142706,-3.4359021316438754,Africa,6.3,CIV,-9.158891939458014,Stagflation
Côte d'Ivoire,1998,12612033728,7.591538887719795,Africa,4.5,CIV,2.958410418870616,Steady Growth
Côte d'Ivoire,1999,12376639822,-1.8664230613132715,Africa,0.7,CIV,-2.5485829804501092,Recession
Côte d'Ivoire,2000,10743706069,-13.193675961203876,Africa,2.5,CIV,-15.310903376784257,Recession
Côte d'Ivoire,2001,11202353584,4.268987927018841,Africa,4.4,CIV,-0.12549049136126866,Recession
Côte d'Ivoire,2002,12405208665,10.737521110903003,Africa,3.1,CIV,7.407876926191093,Healthy Growth
Côte d'Ivoire,2003,15340993079,23.665739878144976,Africa,3.3,CIV,19.715140249898333,Healthy Growth
Côte d'Ivoire,2004,16584164236,8.103589843226988,Africa,1.5,CIV,6.505999845543831,Healthy Growth
Côte d'Ivoire,2005,17091723906,3.0605079808496916,Africa,3.9,CIV,-0.8079807691533158,Recession
Côte d'Ivoire,2006,17816714954,4.24176667015721,Africa,2.5,CIV,1.6992845562509462,Steady Growth
Côte d'Ivoire,2007,20370544322,14.33389586460574,Africa,1.9,CIV,12.202056785677872,Healthy Growth
Côte d'Ivoire,2008,24322959641,19.40260042404183,Africa,1.7,CIV,17.40668674930368,Healthy Growth
Côte d'Ivoire,2009,24375209177,0.21481569994437066,Africa,0.5,CIV,-0.2837654726921546,Recession
Côte d'Ivoire,2010,24908781285,2.188994991285931,Africa,1.8,CIV,0.3821168873142655,Steady Growth
Côte d'Ivoire,2011,25414875503,2.0317903642470325,Africa,4.9,CIV,-2.7342322552459164,Recession
Côte d'Ivoire,2012,26789047554,5.406959600639372,Africa,1.3,CIV,4.054254294806903,Healthy Growth
Côte d'Ivoire,2013,31273074527,16.738284420009066,Africa,2.6,CIV,13.780004308001036,Healthy Growth
Côte d'Ivoire,2014,35363533865,13.079811946434795,Africa,0.5,CIV,12.517225817348066,Healthy Growth
Côte d'Ivoire,2015,33131114321,-6.312772791662291,Africa,1.2,CIV,-7.423688529310568,Recession
Côte d'Ivoire,2016,35296977343,6.537247739437424,Africa,0.6,CIV,5.901836719122677,Healthy Growth
Côte d'Ivoire,2017,38053606750,7.809817198261282,Africa,0.6,CIV,7.166816300458523,Healthy Growth
Côte d'Ivoire,2018,43007047821,13.017008094771466,Africa,0.6,CIV,12.342950392416974,Healthy Growth
Côte d'Ivoire,2019,58539424929,36.115887732279226,Africa,0.8,CIV,35.03560290900718,Healthy Growth
Côte d'Ivoire,2020,61348579465,4.798739549298792,Africa,2.4,CIV,2.342519091112094,Steady Growth
Denmark,1980,71127528699,,Europe,11.3,DNK,,Unknown
Denmark,1981,61877813965,-13.004408986488581,Europe,11.7,DNK,-22.11674931646247,Stagflation
Denmark,1982,60412844678,-2.367519459928935,Europe,10.1,DNK,-11.3238142233687,Stagflation
Denmark,1983,60644782176,0.38392083543858924,Europe,6.8,DNK,-6.007564760825302,Stagflation
Denmark,1984,59105236853,-2.538627838635832,Europe,6.3,DNK,-8.31479570897068,Stagflation
Denmark,1985,62658568287,6.011872421453024,Europe,4.7,DNK,1.2529822554470105,Steady Growth
Denmark,1986,88078760103,40.56937863560157,Europe,3.7,DNK,35.553884894504904,Healthy Growth
Denmark,1987,109414423928,24.2233925637122,Europe,4.0,DNK,19.445569772800187,Healthy Growth
Denmark,1988,115552846616,5.610249972196879,Europe,4.5,DNK,1.0624401647817194,Steady Growth
Denmark,1989,112409222182,-2.7205079979091717,Europe,4.8,DNK,-7.176057249913336,Recession
Denmark,1990,138247285815,22.985715167716393,Europe,2.6,DNK,19.869118097189453,Healthy Growth
Denmark,1991,139224688814,0.706996157818196,Europe,2.2,DNK,-1.4608648162248605,Recession
Denmark,1992,152915654478,9.83371970921818,Europe,1.9,DNK,7.785789704826485,Healthy Growth
Denmark,1993,143195627014,-6.356463304676518,Europe,0.9,DNK,-7.191737665685338,Recession
Denmark,1994,156162386724,9.055276323998541,Europe,1.8,DNK,7.126990495086982,Healthy Growth
Denmark,1995,185006881515,18.47083372385918,Europe,2.0,DNK,16.147876199861933,Healthy Growth
Denmark,1996,187632346387,1.4191174136336748,Europe,2.1,DNK,-0.6668781453147088,Recession
Denmark,1997,173537647058,-7.511870741054993,Europe,1.9,DNK,-9.23637952998526,Recession
Denmark,1998,176991934992,1.9905121410603854,Europe,1.3,DNK,0.6816506821919033,Steady Growth
Denmark,1999,177965188354,0.5498857120489697,Europe,2.0,DNK,-1.4216806744618005,Recession
Denmark,2000,164158739097,-7.757949397124153,Europe,2.8,DNK,-10.270378790976809,Recession
Denmark,2001,164791442543,0.3854217262390991,Europe,2.3,DNK,-1.8715330144290276,Recession
Denmark,2002,178635163717,8.400752466492722,Europe,2.4,DNK,5.86010983055929,Healthy Growth
Denmark,2003,218096033517,22.090202723196906,Europe,2.0,DNK,19.696277179604806,Healthy Growth
Denmark,2004,251373002954,15.257943439125476,Europe,0.9,DNK,14.229874568013368,Healthy Growth
Denmark,2005,264467336457,5.209124826104028,Europe,1.7,DNK,3.450466888991177,Healthy Growth
Denmark,2006,282884947702,6.9640400556590265,Europe,1.8,DNK,5.0727308994685805,Healthy Growth
Denmark,2007,319423424509,12.9163736366386,Europe,1.7,DNK,11.028882631896364,Healthy Growth
Denmark,2008,353361038818,10.624647945330556,Europe,3.6,DNK,6.780548209778536,Healthy Growth
Denmark,2009,321241303699,-9.089778325998022,Europe,1.0,DNK,-9.989879530691114,Recession
Denmark,2010,321995279401,0.23470696119030077,Europe,2.2,DNK,-1.9229873178177148,Recession
Denmark,2011,344003137611,6.834838774947483,Europe,2.7,DNK,4.026133179111491,Healthy Growth
Denmark,2012,327148943812,-4.899430254051573,Europe,2.4,DNK,-7.128349857472238,Recession
Denmark,2013,343584391647,5.023842548134527,Europe,0.5,DNK,4.501335868790579,Healthy Growth
Denmark,2014,352993631617,2.7385527977263457,Europe,0.4,DNK,2.3292358543091085,Steady Growth
Denmark,2015,302673070846,-14.255373543281957,Europe,0.2,DNK,-14.426520502277407,Recession
Denmark,2016,313115929314,3.450210631164241,Europe,0.0,DNK,3.450210631164241,Healthy Growth
Denmark,2017,332121063806,6.069679857437471,Europe,1.1,DNK,4.9156081675939545,Healthy Growth
Denmark,2018,356879499797,7.454641902948378,Europe,0.7,DNK,6.707688086343988,Healthy Growth
Denmark,2019,350104327658,-1.8984481156395505,Europe,0.7,DNK,-2.580385417715536,Recession
Denmark,2020,355184024841,1.45090956657985,Europe,0.3,DNK,1.1474671650846036,Steady Growth
Djibouti,1985,340989527,,Africa,,DJI,,Unknown
Djibouti,1987,373371738,9.496541223683973,Africa,,DJI,,Unknown
Djibouti,1988,395794538,6.005489360311467,Africa,,DJI,,Unknown
Djibouti,1989,409220087,3.392050094435617,Africa,,DJI,,Unknown
Djibouti,1990,452328087,10.534184750319952,Africa,,DJI,,Unknown
Djibouti,1991,462421998,2.231546368687032,Africa,6.8,DJI,-4.277578306472818,Stagflation
Djibouti,1992,478058304,3.3813932009350456,Africa,3.4,DJI,-0.017994970082169104,Recession
Djibouti,1993,466048469,-2.5122113557094483,Africa,4.4,DJI,-6.6208921031699735,Recession
Djibouti,1994,491689220,5.50173484209,Africa,6.5,DJI,-0.9373381764413047,Stagflation
Djibouti,1995,497723960,1.2273484458333206,Africa,4.9,DJI,-3.501097763743255,Recession
Djibouti,1996,494004647,-0.7472642064488944,Africa,3.5,DJI,-4.103636914443365,Recession
Djibouti,1997,502675542,1.7552253916348182,Africa,2.5,DJI,-0.7266093740148083,Recession
Djibouti,1998,514267869,2.3061251307110453,Africa,2.2,DJI,0.10384063670356714,Steady Growth
Djibouti,1999,536080148,4.241423646088216,Africa,-0.4,DJI,4.660063901695,Deflation
Djibouti,2000,551230861,2.8262029579950054,Africa,1.2,DJI,1.6069199189673977,Steady Growth
Djibouti,2001,572417440,3.8435037837984964,Africa,1.9,DJI,1.9072657348366162,Steady Growth
Djibouti,2002,591122039,3.2676500911642314,Africa,1.4,DJI,1.8418639952309857,Steady Growth
Djibouti,2003,622044665,5.231174606907185,Africa,1.6,DJI,3.5739907548299144,Healthy Growth
Djibouti,2004,666072101,7.077857664770737,Africa,2.4,DJI,4.568220375752663,Healthy Growth
Djibouti,2005,708633194,6.389862739499419,Africa,3.3,DJI,2.991154636495086,Steady Growth
Djibouti,2006,768873684,8.500941038333586,Africa,3.5,DJI,4.831827090177376,Healthy Growth
Djibouti,2007,847918929,10.280654240729614,Africa,5.9,DJI,4.1365951281677305,Other
Djibouti,2008,999105339,17.830290706955076,Africa,8.7,DJI,8.399531469139898,Overheating
Djibouti,2009,1049110684,5.005012289299748,Africa,5.6,DJI,-0.5634353321025132,Stagflation
Djibouti,2010,1128611700,7.577943606186732,Africa,2.5,DJI,4.954091323109022,Healthy Growth
Djibouti,2011,1239144501,9.79369618443615,Africa,5.2,DJI,4.366631354026751,Other
Djibouti,2012,1353632941,9.239313083147849,Africa,4.2,DJI,4.836192978068943,Healthy Growth
Djibouti,2013,1324733711,-2.134938440449785,Africa,1.1,DJI,-3.1997412863004726,Recession
Djibouti,2014,1455035088,9.83604296607199,Africa,1.3,DJI,8.426498485757161,Healthy Growth
Djibouti,2015,1633741922,12.281960447128416,Africa,-0.8,DJI,13.187460128153639,Deflation
Djibouti,2016,1764268468,7.989422579069982,Africa,2.7,DJI,5.150362783904572,Healthy Growth
Djibouti,2017,1844674434,4.557467724350905,Africa,0.6,DJI,3.93386453712814,Healthy Growth
Djibouti,2018,1965982321,6.576113636320935,Africa,0.1,DJI,6.469643992328611,Healthy Growth
Djibouti,2019,3324634256,69.10804438510513,Africa,3.3,DJI,63.70575448703306,Healthy Growth
Djibouti,2020,3384404260,1.797791859123521,Africa,1.8,DJI,-0.0021690971281684845,Recession
Dominica,1980,6761300000,,America,23.9,DMA,,Unknown
Dominica,1980,72804653,-98.92321516572257,America,23.9,DMA,-99.13092426611992,Stagflation
Dominica,1981,7561300000,10285.737296213747,America,13.3,DMA,9066.581903101278,Overheating
Dominica,1981,82107391,-98.91411012656553,America,13.3,DMA,-99.04157998814257,Stagflation
Dominica,1982,8267400000,9969.008282092413,America,4.4,DMA,9544.64394836438,Healthy Growth
Dominica,1982,89527576,-98.91710119263614,America,4.4,DMA,-98.96274060597331,Recession
Dominica,1983,9220600000,10199.173072663109,America,4.2,DMA,9784.043255914692,Healthy Growth
Dominica,1983,98665191,-98.9299482571633,America,4.2,DMA,-98.97307894161546,Recession
Dominica,1984,11594000000,11650.85142236232,America,2.1,DMA,11409.15908164772,Healthy Growth
Dominica,1984,109157070,-99.05850379506641,America,2.1,DMA,-99.07786855540294,Recession
Dominica,1985,5044592944,4521.407430595197,America,2.1,DMA,4426.353996665228,Healthy Growth
Dominica,1985,119491932,-97.63128693778707,America,2.1,DMA,-97.68000679509016,Recession
Dominica,1986,6122198120,5023.524256014205,America,3.0,DMA,4874.295394188548,Healthy Growth
Dominica,1986,135161958,-97.79226422682315,America,3.0,DMA,-97.8565672105079,Recession
Dominica,1987,5826987099,4211.114743543446,America,4.8,DMA,4013.6591064345857,Healthy Growth
Dominica,1987,151868754,-97.39370018467926,America,4.8,DMA,-97.51307269530464,Recession
Dominica,1988,5374314928,3438.7891099705735,America,2.3,DMA,3359.2268914668366,Healthy Growth
Dominica,1988,171106184,-96.81622334581581,America,2.3,DMA,-96.88780385710245,Recession
Dominica,1989,6686593059,3807.8617164415286,America,7.7,DMA,3528.4695602985407,Overheating
Dominica,1989,185137242,-97.23121714800918,America,7.7,DMA,-97.42917098236691,Stagflation
Dominica,1990,7073675544,3720.7739661585756,America,3.2,DMA,3602.300354804821,Healthy Growth
Dominica,1990,201429629,-97.15240502978885,America,3.2,DMA,-97.24070254824501,Recession
Dominica,1991,9824498183,4777.384837461027,America,5.6,DMA,4518.735641535063,Overheating
Dominica,1991,219762962,-97.76311259968197,America,5.6,DMA,-97.88173541636552,Stagflation
Dominica,1992,11605382504,5180.8637080528615,America,5.3,DMA,4915.065249812784,Overheating
Dominica,1992,234059259,-97.98318358813829,America,5.3,DMA,-98.08469476556343,Stagflation
Dominica,1993,13081042400,5488.773738705206,America,1.6,DMA,5400.761553843707,Healthy Growth
Dominica,1993,245525925,-98.12304006445235,America,1.6,DMA,-98.1525984886342,Recession
Dominica,1994,14644711384,5864.6293498334235,America,0.0,DMA,5864.6293498334235,Healthy Growth
Dominica,1994,264374074,-98.19474712018675,America,0.0,DMA,-98.19474712018675,Recession
Dominica,1995,16637370839,6193.117395089203,America,1.3,DMA,6112.356757245017,Healthy Growth
Dominica,1995,274522222,-98.34996632186326,America,1.3,DMA,-98.3711414825896,Recession
Dominica,1996,18241691857,6544.887151248542,America,1.7,DMA,6433.812341443995,Healthy Growth
Dominica,1996,292285185,-98.39770791387511,America,1.7,DMA,-98.42449155739932,Recession
Dominica,1997,20017480054,6748.612615791663,America,2.4,DMA,6588.098257609046,Healthy Growth
Dominica,1997,302988888,-98.4863784693046,America,2.4,DMA,-98.52185397393026,Recession
Dominica,1998,21672231760,7052.814053035503,America,1.0,DMA,6981.99411191634,Healthy Growth
Dominica,1998,322411111,-98.51233082697524,America,1.0,DMA,-98.52706022472798,Recession
Dominica,1999,22136621337,6765.961060814682,America,1.2,DMA,6684.546502781306,Healthy Growth
Dominica,1999,331759259,-98.50131032216066,America,1.2,DMA,-98.51908134600856,Recession
Dominica,2000,24305717541,7226.311740104291,America,0.8,DMA,7168.166408833622,Healthy Growth
Dominica,2000,333470370,-98.62801676421407,America,0.8,DMA,-98.63890552005363,Recession
Dominica,2001,25601765400,7577.373375031791,America,1.6,DMA,7456.469857314753,Healthy Growth
Dominica,2001,340203703,-98.6711709224552,America,1.6,DMA,-98.69209736462126,Recession
Dominica,2002,27137508656,7876.841056312665,America,0.2,DMA,7860.919217876911,Healthy Growth
Dominica,2002,333196296,-98.77219276012526,America,0.2,DMA,-98.7746434731789,Recession
Dominica,2003,21403167848,6323.591169813004,America,1.5,DMA,6228.661251047295,Healthy Growth
Dominica,2003,343311111,-98.39597991550545,America,1.5,DMA,-98.41968464581818,Recession
Dominica,2004,22322395368,6402.0894031012,America,2.4,DMA,6249.696682716016,Healthy Growth
Dominica,2004,367200000,-98.35501524837969,America,2.4,DMA,-98.39356957849579,Recession
Dominica,2005,35777570135,9643.346986655773,America,1.7,DMA,9480.478846269198,Healthy Growth
Dominica,2005,364255555,-98.98188850269722,America,1.7,DMA,-98.99890708229815,Recession
Dominica,2006,37879869897,10299.256614494183,America,2.6,DMA,10035.727694438774,Healthy Growth
Dominica,2006,390251851,-98.96976454232514,America,2.6,DMA,-98.99587187361124,Recession
Dominica,2007,43965420072,11165.909427294428,America,3.2,DMA,10816.57890241708,Healthy Growth
Dominica,2007,421374074,-99.04157841933517,America,3.2,DMA,-99.07129691796042,Recession
Dominica,2008,48122547177,11320.38633753248,America,6.4,DMA,10633.445805951578,Overheating
Dominica,2008,458188888,-99.04787066587575,America,6.4,DMA,-99.10514160326667,Stagflation
Dominica,2009,48261033298,10432.999503471154,America,0.0,DMA,10432.999503471154,Healthy Growth
Dominica,2009,489074074,-98.98660670819025,America,0.0,DMA,-98.98660670819025,Recession
Dominica,2010,53860175555,10912.682621773978,America,2.8,DMA,10612.72628577235,Healthy Growth
Dominica,2010,493825925,-99.08313346566105,America,2.8,DMA,-99.10810648410607,Recession
Dominica,2011,58029750745,11651.053925530541,America,1.1,DMA,11523.198739397174,Healthy Growth
Dominica,2011,501025925,-99.13660507141991,America,1.1,DMA,-99.14599908152314,Recession
Dominica,2012,60681537195,12011.456546884276,America,1.4,DMA,11844.237225724137,Healthy Growth
Dominica,2012,485996296,-99.19910351901888,America,1.4,DMA,-99.21016126135983,Recession
Dominica,2013,62682163837,12797.662873751613,America,0.0,DMA,12797.662873751613,Healthy Growth
Dominica,2013,498296296,-99.20504292529564,America,0.0,DMA,-99.20504292529564,Recession
Dominica,2014,67179914026,13381.921211391062,America,0.8,DMA,13274.921836697482,Healthy Growth
Dominica,2014,520207407,-99.22565038294233,America,0.8,DMA,-99.23179601482374,Recession
Dominica,2015,71164825256,13580.08688426845,America,-0.9,DMA,13704.325816618013,Deflation
Dominica,2015,540737037,-99.24016248890541,America,-0.9,DMA,-99.23326184551506,Deflation
Dominica,2016,75704720189,13900.283873471755,America,0.1,DMA,13886.297575895862,Healthy Growth
Dominica,2016,576229629,-99.2388458374043,America,0.1,DMA,-99.23960623117313,Recession
Dominica,2017,79997975621,13783.002816052694,America,0.3,DMA,13741.478380909968,Healthy Growth
Dominica,2017,519837037,-99.3501872604092,America,0.3,DMA,-99.35213086780578,Recession
Dominica,2018,85555378042,16358.115130800115,America,1.0,DMA,16195.163495841698,Healthy Growth
Dominica,2018,551074074,-99.35588610954478,America,1.0,DMA,-99.36226347479682,Recession
Dominica,2019,88941299733,16039.62694477984,America,1.5,DMA,15801.110290423489,Healthy Growth
Dominica,2019,574607407,-99.3539475938344,America,1.5,DMA,-99.3634951663393,Recession
Dominica,2020,78844702329,13621.490772394447,America,-0.7,DMA,13718.218300497932,Deflation
Dominica,2020,469870370,-99.40405587677998,America,-0.7,DMA,-99.39985486080562,Deflation
Ecuador,1980,17881514682,,America,13.0,ECU,,Unknown
